TC,LOC,SC,E
org.apache.commons.codec.digest.MurmurHash3Test#testHash32x86WithOffsetLengthAndSeed,8,3,177.829102
org.apache.commons.codec.net.URLCodecTest#testSafeCharEncodeDecode,8,6,176.192398
org.apache.commons.codec.language.SoundexTest#testHWRuleEx1,6,5,178.090622
org.apache.commons.codec.binary.HexTest#testEncodeHexByteArrayHelloWorldUpperCaseHex,11,5,172.523834
org.apache.commons.codec.language.MetaphoneTest#testTranslateOfSCHAndCH,6,5,175.129288
org.apache.commons.codec.binary.Base16Test#testDecodeSingleBytes,18,4,173.534378
org.apache.commons.codec.digest.Apr1CryptTest#testApr1CryptWithEmptySalt,3,0,174.842575
org.apache.commons.codec.language.MetaphoneTest#testIsMetaphoneEqualMary,3,0,174.785202
org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testGetMessageDigest,5,1,182.859528
org.apache.commons.codec.net.BCodecTest#testUTF8RoundTrip,9,8,172.155457
org.apache.commons.codec.binary.Base32Test#testIsInAlphabet,41,0,176.752197
org.apache.commons.codec.binary.HexTest#testDecodeHexCharArrayOutBufferUnderSized,4,1,178.522064
org.apache.commons.codec.digest.Blake3TestVectorsTest#keyedHashTruncatedOutput,5,0,181.981735
org.apache.commons.codec.binary.Base16Test#testStrictDecoding,6,5,176.757355
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testAccentRemoval_WithSpaces_SuccessfullyRemovedAndSpacesInvariant,3,1,168.323074
org.apache.commons.codec.digest.Md5CryptTest#testCtor,3,1,173.721283
org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testNonBlockingDigestRandomAccessFile,7,3,200.670013
org.apache.commons.codec.binary.Base64InputStreamTest#testCodec130,12,6,175.172089
org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestByteArray,5,3,194.474319
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testgetMinRating_10_Returns3_Successfully,3,2,177.846329
org.apache.commons.codec.language.NysiisTest#testSpecialBranches,9,1,176.928635
org.apache.commons.codec.binary.Base64Test#testDecodePadOnly,8,12,174.221359
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testgetMinRating_6_Returns4_Successfully,3,2,177.558609
org.apache.commons.codec.binary.Base32InputStreamTest#testBase32InputStreamByChunk,15,3,178.462891
org.apache.commons.codec.binary.Base64Test#testRfc4648Section10Encode,9,8,177.069855
org.apache.commons.codec.binary.Base64Test#testObjectDecodeWithValidParameter,9,5,174.767975
org.apache.commons.codec.digest.DigestUtilsTest#testSha384,6,5,178.468552
org.apache.commons.codec.net.URLCodecTest#testEncodeNull,7,3,174.359909
org.apache.commons.codec.binary.Base32InputStreamTest#testRead0,10,6,174.94873
org.apache.commons.codec.language.SoundexTest#testWikipediaAmericanSoundex,8,7,177.851608
org.apache.commons.codec.binary.HexTest#testDecodeHexCharArrayOddCharacters3,3,1,176.514557
org.apache.commons.codec.digest.Sha512CryptTest#testSha512CryptExplicitCallThreadLocalRandom,4,0,174.698044
org.apache.commons.codec.digest.Sha256CryptTest#testSha256CryptBytes,5,0,175.74617
org.apache.commons.codec.language.Caverphone2Test#testCaverphoneRevisitedRandomNameTTA1111111,3,2,177.932083
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_BURNS_BOURNE_SuccessfullyMatched,3,2,177.053513
org.apache.commons.codec.binary.HexTest#testDecodeByteBufferWithLimitOddCharacters,7,1,176.835846
org.apache.commons.codec.net.QuotedPrintableCodecTest#testEncodeStringWithNull,6,3,176.45282
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testIsEncodeEquals_CornerCase_FirstNameJustSpace_ReturnsFalse,3,2,177.448853
org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacFailInputStream,4,0,178.465302
org.apache.commons.codec.binary.Base32OutputStreamTest#testBase32OutputStreamByChunk,12,2,183.308182
org.apache.commons.codec.binary.HexTest#testEncodeHexReadOnlyByteBuffer,4,2,171.603653
org.apache.commons.codec.digest.HmacUtilsTest#testSecretKeySpecAllowsEmptyKeys,3,0,169.453613
org.apache.commons.codec.binary.BaseNCodecTest#testEnsureBufferSizeExpandsToMaxBufferSize,3,0,168.427795
org.apache.commons.codec.digest.Md5CryptTest#testMd5CryptNullData,3,1,175.406235
org.apache.commons.codec.CharsetsTest#testToCharset,6,4,167.228271
org.apache.commons.codec.language.bm.PhoneticEngineRegressionTest#testSolrASHKENAZI,39,0,185.467819
org.apache.commons.codec.binary.BinaryCodecTest#testFromAsciiByteArray,84,28,173.992065
org.apache.commons.codec.binary.HexTest#testRequiredCharset,8,1,174.612122
org.apache.commons.codec.net.BCodecTest#testNullInput,5,4,166.180252
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testGetEncoding_HARPER_HRPR,3,2,179.159149
org.apache.commons.codec.binary.StringUtilsTest#testConstructor,3,1,175.041901
org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testSetRuleTypeExact,5,3,175.876999
org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testSetNameTypeAsh,5,3,175.787735
org.apache.commons.codec.binary.Base32Test#testBase32BinarySamplesReverse,6,0,168.402481
org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacFailString,4,0,182.61232
org.apache.commons.codec.language.ColognePhoneticTest#testAychlmajrForCodec122,3,1,177.554794
org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testAsciiEncodeNotEmpty2Letters,11,2,186.835846
org.apache.commons.codec.digest.HmacUtilsTest#testMd5HMac,8,9,180.812622
org.apache.commons.codec.net.BCodecTest#testDecodeStringWithNull,6,3,179.827621
org.apache.commons.codec.binary.HexTest#testDecodeHexStringOddCharacters1,3,1,176.477173
org.apache.commons.codec.language.SoundexTest#testHWRuleEx2,4,3,175.540924
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_SAM_SAMUEL_SuccessfullyMatched,3,2,177.217117
org.apache.commons.codec.DecoderExceptionTest#testConstructorThrowable,5,6,175.654312
org.apache.commons.codec.binary.Base64Test#testBase64DecodingOfTrailing6Bits,3,1,176.25351
org.apache.commons.codec.net.PercentCodecTest#testPercentEncoderDecoderWithPlusForSpace,9,5,174.042068
org.apache.commons.codec.binary.HexTest#testEncodeByteArrayEmpty,3,4,175.549332
org.apache.commons.codec.net.PercentCodecTest#testEncodeNullObject,4,4,175.621094
org.apache.commons.codec.net.QuotedPrintableCodecTest#testDecodeStringWithNull,6,3,177.660751
org.apache.commons.codec.binary.HexTest#testEncodeByteArrayObjectEmpty,3,4,173.753387
org.apache.commons.codec.digest.DigestUtilsTest#testSha512_256,14,8,176.212402
org.apache.commons.codec.digest.UnixCryptTest#testUnixCryptWithoutSalt,6,3,176.663544
org.apache.commons.codec.language.MetaphoneTest#testIsMetaphoneEqual1,3,0,175.309113
org.apache.commons.codec.binary.Base16InputStreamTest#testMarkSupported,7,3,172.446121
org.apache.commons.codec.digest.DigestUtilsTest#testIsAvailable,5,3,179.60965
org.apache.commons.codec.digest.DigestUtilsTest#testSha3_512,4,2,177.501495
org.apache.commons.codec.binary.Base16OutputStreamTest#testBase16EmptyOutputStream,6,1,174.356583
org.apache.commons.codec.language.DoubleMetaphoneTest#testIsDoubleMetaphoneNotEqual,4,1,174.923798
org.apache.commons.codec.binary.Base16Test#testConstructor_LowerCase,7,4,178.895401
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testgetMinRating_7_Returns4_Successfully,3,2,176.550842
org.apache.commons.codec.binary.HexTest#testDecodeClassCastException,3,3,177.752411
org.apache.commons.codec.language.bm.PhoneticEngineRegressionTest#testSolrGENERIC,36,0,186.52919
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_ZACH_ZAKARIA_SuccessfullyMatched,3,2,180.221207
org.apache.commons.codec.digest.DigestUtilsTest#testSha3_224,4,2,178.396729
org.apache.commons.codec.binary.BaseNCodecTest#testBaseNCodec,3,1,175.480682
org.apache.commons.codec.language.MetaphoneTest#testDiscardOfSilentHAfterG,4,3,190.997147
org.apache.commons.codec.digest.MurmurHash3Test#testHash128WithOffsetLengthAndNegativeSeed,8,3,177.258469
org.apache.commons.codec.digest.HmacAlgorithmsTest#testMacHexByteArray,4,1,181.180756
org.apache.commons.codec.cli.DigestTest#testNullArguments,3,1,175.174637
org.apache.commons.codec.binary.Base16Test#testObjectDecodeWithValidParameter,9,4,178.050903
org.apache.commons.codec.binary.Base16Test#testKnownEncodings,8,7,166.773529
org.apache.commons.codec.digest.DigestUtilsTest#testMd2Length,8,5,173.464035
org.apache.commons.codec.digest.HmacAlgorithmsTest#testAlgorithm,8,3,172.141312
org.apache.commons.codec.language.ColognePhoneticTest#testHyphen,4,1,176.663467
org.apache.commons.codec.digest.HmacUtilsTest#testSha1HMacFail,3,1,174.294601
org.apache.commons.codec.binary.StringUtilsTest#testByteBufferUtf8,6,1,168.815735
org.apache.commons.codec.binary.Base16Test#testDecodeSingleBytesOptimisation,15,14,174.609833
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testGetMinRating_13_Returns_1_Successfully,3,2,178.846375
org.apache.commons.codec.language.SoundexTest#testUsMappingEWithAcute,9,4,175.789185
org.apache.commons.codec.binary.Base64Test#testRfc4648Section10Decode,9,8,191.692734
org.apache.commons.codec.binary.Base64Test#testEncodeOverMaxSize,6,3,167.763397
org.apache.commons.codec.digest.UnixCryptTest#testUnixCryptWithEmptySalt,3,1,165.630447
org.apache.commons.codec.language.Caverphone2Test#testCaverphoneRevisitedRandomNameKLN1111111,3,2,173.60173
org.apache.commons.codec.digest.DigestUtilsTest#testSha256,6,5,181.350555
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testIsEncodeEqualsSecondNameJust1Letter_ReturnsFalse,3,2,176.991287
org.apache.commons.codec.net.BCodecTest#testEncodeStringWithNull,6,3,174.339111
org.apache.commons.codec.binary.HexTest#testDecodeHexStringEmpty,3,2,174.242355
org.apache.commons.codec.binary.Base16OutputStreamTest#testBase16OutputStreamByteByByte,15,2,178.310516
org.apache.commons.codec.binary.HexTest#testEncodeHexByteString_ByteArrayBoolean_ToUpperCase,3,2,176.913834
org.apache.commons.codec.binary.HexTest#testDecodeStringEmpty,3,4,177.116241
org.apache.commons.codec.net.BCodecTest#testBase64ImpossibleSamplesStrict,7,6,177.884232
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testGetFirstLast3_PETE_Returns_PETE,3,1,177.052597
org.apache.commons.codec.CharsetsTest#testUtf16Be,3,1,176.704895
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testIsEncodeEquals_CornerCase_FirstNameNull_ReturnsFalse,3,2,177.356369
org.apache.commons.codec.binary.Base32InputStreamTest#testAvailable,11,19,171.43782
org.apache.commons.codec.language.SoundexTest#testEncodeBatch2,18,17,174.564407
org.apache.commons.codec.language.NysiisTest#testRule5,3,0,175.525314
org.apache.commons.codec.language.MetaphoneTest#testMetaphone,13,12,178.494263
org.apache.commons.codec.net.PercentCodecTest#testSafeCharEncodeDecodeObject,10,6,192.340088
org.apache.commons.codec.binary.Base64Test#testIsUrlSafe,8,3,176.879822
org.apache.commons.codec.binary.StringUtilsTest#testEqualsString,9,8,193.18866
org.apache.commons.codec.binary.Base64Test#testChunkedEncodeMultipleOf76,6,2,177.78038
org.apache.commons.codec.binary.Base64Codec13Test#testStaticDecode,9,0,175.281219
org.apache.commons.codec.language.Caverphone1Test#testSpecificationV1Examples,4,1,171.098633
org.apache.commons.codec.binary.HexTest#testDecodeHexCharArrayOutBufferUnderSizedByOffset,4,1,176.468491
org.apache.commons.codec.digest.XXHash32Test#verifyChecksum,9,0,176.629486
org.apache.commons.codec.binary.Base16InputStreamTest#testBase16EmptyInputStream,6,1,172.218201
org.apache.commons.codec.digest.HmacUtilsTest#testHmacSha1UpdateWithByteArray,7,5,175.972641
org.apache.commons.codec.digest.PureJavaCrc32CTest#testDecreasing,6,2,173.603226
org.apache.commons.codec.CharEncodingTest#testUtf16,3,1,172.636475
org.apache.commons.codec.digest.HmacUtilsTest#testSha1HMac,8,9,175.21637
org.apache.commons.codec.language.SoundexTest#testGenealogy,10,8,176.101028
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testAccentRemoval_ComprehensiveAccentMix_AllSuccessfullyRemoved,3,1,175.192642
org.apache.commons.codec.binary.Base64OutputStreamTest#testBase64EmptyOutputStreamMimeChunkSize,3,1,175.811874
org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testInvalidLangIllegalArgumentException,3,0,180.143539
org.apache.commons.codec.language.NysiisTest#testRule1,3,0,176.325012
org.apache.commons.codec.binary.Base16Test#testNonBase16Test,8,2,175.571198
org.apache.commons.codec.binary.Base32Test#testBase32DecodingOfTrailing10Bits,3,0,179.165817
org.apache.commons.codec.binary.Base32Test#testBase32DecodingOfTrailing30Bits,3,0,174.40773
org.apache.commons.codec.binary.Base32OutputStreamTest#testWriteOutOfBounds,10,4,165.544861
org.apache.commons.codec.binary.HexTest#testEncodeDecodeHexCharArrayRandomToOutput,14,6,177.971695
org.apache.commons.codec.binary.Base32OutputStreamTest#testBase32OutputStreamByteByByte,12,2,177.074783
org.apache.commons.codec.net.BCodecTest#testInvalidEncoding,3,1,175.220963
org.apache.commons.codec.binary.StringUtilsTest#testNewStringUtf8,7,2,175.65567
org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacFailByteArray,4,0,178.516556
org.apache.commons.codec.CharEncodingTest#testConstructor,3,1,173.339828
org.apache.commons.codec.binary.Base32Test#testBase32DecodingOfTrailing5Bits,3,0,173.476807
org.apache.commons.codec.binary.Base64Test#testEncodeDecodeRandom,10,7,174.638138
org.apache.commons.codec.binary.CharSequenceUtilsTest#testRegionMatches,22,0,174.230728
org.apache.commons.codec.binary.Base16Test#testPairs,24,21,174.063583
org.apache.commons.codec.BinaryEncoderAbstractTest#testEncodeEmpty,4,0,171.532272
org.apache.commons.codec.digest.DigestUtilsTest#testSha3_256,4,2,175.286438
org.apache.commons.codec.binary.Base64Test#testCodeInteger2,6,5,179.846603
org.apache.commons.codec.language.Caverphone2Test#testIsCaverphoneEquals,5,0,173.893936
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_LongSurnames_MORIARTY_OMUIRCHEARTAIGH_DoesNotSuccessfulMatch,3,2,169.55426
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testAccentRemoval_AllLower_SuccessfullyRemoved,3,1,177.126053
org.apache.commons.codec.binary.Base16OutputStreamTest#testBase16OutputStreamByChunk,15,2,175.650269
org.apache.commons.codec.binary.Base64Codec13Test#testEncoder,10,0,174.827362
org.apache.commons.codec.binary.Base16Test#testEncodeDecodeSmall,9,4,175.367249
org.apache.commons.codec.language.MetaphoneTest#testIsMetaphoneEqualRay,3,0,172.017975
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testLeftToRightThenRightToLeft_ALEXANDER_ALEXANDRA_Returns4,3,2,179.881577
org.apache.commons.codec.binary.Base64InputStreamTest#testBase64EmptyInputStreamPemChuckSize,3,1,175.775467
org.apache.commons.codec.binary.Base64Test#testConstructor_Int_ByteArray_Boolean,8,4,177.637222
org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacHexFailByteArray,4,0,182.962997
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_TOMASZ_TOM_SuccessfullyMatched,3,2,175.321762
org.apache.commons.codec.language.RefinedSoundexTest#testGetMappingCodeNonLetter,4,2,175.964249
org.apache.commons.codec.binary.Base64Test#testNonBase64Test,12,7,176.296249
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testGetMinRating_7_Return4_Successfully,3,2,178.691742
org.apache.commons.codec.net.QuotedPrintableCodecTest#testSafeCharEncodeDecode,7,6,175.0811
org.apache.commons.codec.binary.HexTest#testDecodeByteBufferAllocatedButEmpty,6,6,177.811935
org.apache.commons.codec.binary.Base32InputStreamTest#testReadNull,7,4,175.743744
org.apache.commons.codec.binary.Base16Test#testConstructors,7,2,168.667221
org.apache.commons.codec.binary.Base64Test#testCodec112,5,2,179.323425
org.apache.commons.codec.digest.MurmurHash3Test#testHash32LongLongSeed,15,6,169.663162
org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testInvalidLangIllegalStateException,3,0,179.949265
org.apache.commons.codec.language.MetaphoneTest#testSetMaxLengthWithTruncation,4,3,175.119476
org.apache.commons.codec.digest.UnixCryptTest#testUnixCryptInvalidSalt,3,1,173.668915
org.apache.commons.codec.binary.Base32InputStreamTest#testStrictDecoding,11,5,177.260941
org.apache.commons.codec.language.MetaphoneTest#testIsMetaphoneEqualWright,3,0,177.960114
org.apache.commons.codec.language.DaitchMokotoffSoundexTest#testEncodeIgnoreTrimmable,4,3,177.762375
org.apache.commons.codec.net.QCodecTest#testDecodeStringWithNull,6,3,173.678101
org.apache.commons.codec.net.PercentCodecTest#testDecodeUnsupportedObject,4,3,169.29393
org.apache.commons.codec.binary.StringUtilsTest#testNewStringIso8859_1,7,2,174.273911
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testIsEncodeEquals_CornerCase_FirstNameNothing_ReturnsFalse,3,2,182.861771
org.apache.commons.codec.binary.HexTest#testEncodeClassCastException,3,3,171.660477
org.apache.commons.codec.binary.HexTest#testEncodeByteBufferEmpty,3,4,178.314789
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testIsEncodeEquals_CornerCase_FirstNameJust1Letter_ReturnsFalse,3,2,177.964478
org.apache.commons.codec.binary.HexTest#testDecodeByteBufferOddCharacters,6,1,177.001251
org.apache.commons.codec.binary.Base64OutputStreamTest#testBase64EmptyOutputStreamPemChunkSize,3,1,179.102982
org.apache.commons.codec.binary.Base64Test#testCodeInteger3,6,5,177.468979
org.apache.commons.codec.language.NysiisTest#testRule4Dot1,3,0,179.73378
org.apache.commons.codec.digest.DigestUtilsTest#testSha1UpdateWithString,13,4,174.508286
org.apache.commons.codec.binary.Base64Codec13Test#testStaticEncodeChunked,9,0,172.018265
org.apache.commons.codec.binary.Base16Test#testIsInAlphabet,40,36,176.415878
org.apache.commons.codec.binary.Base64Test#testSingletons,111,111,174.651978
org.apache.commons.codec.digest.Blake3TestVectorsTest#keyDerivation,10,0,180.628082
org.apache.commons.codec.language.bm.RuleTest#testPhonemeComparedToSelfIsZero,7,5,179.749039
org.apache.commons.codec.binary.Base64InputStreamTest#testCodec98NPE,8,2,174.511124
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompareNameToSingleLetter_KARL_C_DoesNotMatch,3,2,185.868668
org.apache.commons.codec.binary.Base16Test#testOddEvenDecoding,13,4,176.988846
org.apache.commons.codec.digest.MurmurHash3Test#testHash32LongLong,15,6,185.854019
org.apache.commons.codec.binary.Base64Test#testEmptyBase64,13,12,174.861618
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCleanName_SuccessfullyClean,3,1,177.389023
org.apache.commons.codec.language.NysiisTest#testSnad,3,1,173.740326
org.apache.commons.codec.digest.HmacUtilsTest#testHmacSha1Hex,6,5,175.7509
org.apache.commons.codec.binary.Base32OutputStreamTest#testWriteToNullCoverage,6,4,173.775574
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_FRANCISZEK_FRANCES_SuccessfullyMatched,3,2,175.600952
org.apache.commons.codec.binary.Base64Test#testObjectEncodeWithInvalidParameter,3,1,167.997086
org.apache.commons.codec.net.QuotedPrintableCodecTest#testSkipNotEncodedCRLF,8,6,168.200806
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_CATHERINE_KATHRYN_SuccessfullyMatched,3,2,177.843292
org.apache.commons.codec.binary.Base64Test#testCodeIntegerNull,3,1,174.704834
org.apache.commons.codec.digest.DigestUtilsTest#testSha224_FileAsHex,14,9,196.774521
org.apache.commons.codec.digest.XXHash32Test#verifyIncrementalChecksum,14,0,168.78096
org.apache.commons.codec.digest.UnixCryptTest#testCtor,3,1,170.911179
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_Surname_ROSOCHOWACIEC_ROSOKHOVATSETS_SuccessfullyMatched,3,2,183.28421
org.apache.commons.codec.binary.Base64OutputStreamTest#testBase64OutputStreamByChunk,22,3,177.612076
org.apache.commons.codec.language.DoubleMetaphone2Test#testDoubleMetaphoneAlternate,3,0,174.154404
org.apache.commons.codec.binary.Base64InputStreamTest#testBase64EmptyInputStreamMimeChuckSize,3,1,177.791306
org.apache.commons.codec.binary.StringUtilsTest#testNewStringNullInput,3,2,175.964111
org.apache.commons.codec.binary.HexTest#testEncodeHexByteString_ByteBufferWithLimitBoolean_ToLowerCase,8,4,168.85141
org.apache.commons.codec.digest.Md5CryptTest#testMd5CryptExplicitCall,4,4,173.136246
org.apache.commons.codec.binary.HexTest#testEncodeHexByteBufferHelloWorldUpperCaseHex,16,12,175.134857
org.apache.commons.codec.digest.UnixCryptTest#testUnixCryptNullData,3,1,173.049728
org.apache.commons.codec.language.SoundexTest#testSoundexUtilsNullBehaviour,6,6,173.95047
org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testSpeedCheck2,7,3,188.578644
org.apache.commons.codec.CharEncodingTest#testIso8859_1,3,1,173.83226
org.apache.commons.codec.language.NysiisTest#testDan,3,1,174.339203
org.apache.commons.codec.digest.DigestUtilsTest#testSha3_384HexInputStream,4,2,181.671158
org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testAlgorithm,7,2,178.504105
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_SurnameCornerCase_Nulls_NoMatch,3,2,174.763824
org.apache.commons.codec.binary.HexTest#testDecodeByteArrayOddCharacters,3,3,176.867966
org.apache.commons.codec.digest.HmacUtilsTest#testSha384HMacFail,3,1,173.4375
org.apache.commons.codec.binary.Base16Test#testSingletons,111,109,179.798538
org.apache.commons.codec.language.ColognePhoneticTest#testAaclan,3,1,167.528992
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompareNameNullSpace_ReturnsFalseSuccessfully,3,2,167.110031
org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestFile,5,3,193.147812
org.apache.commons.codec.binary.Base32Test#testBase32HexImpossibleSamples,3,0,174.626007
org.apache.commons.codec.binary.Base32Test#testBase32DecodingOfTrailing35Bits,3,0,167.027878
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_Surnames_MURPHY_LYNCH_NoMatchExpected,3,2,178.161758
org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testNegativeIndexForRuleMatchIndexOutOfBoundsException,4,0,180.346924
org.apache.commons.codec.binary.Base64Test#testUUID,41,11,171.760269
org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testSetRuleTypeToRulesIllegalArgumentException,4,1,175.80011
org.apache.commons.codec.StringEncoderAbstractTest#testEncodeNull,4,0,162.344467
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testAccentRemoval_MixedWithUnusualChars_SuccessfullyRemovedAndUnusualCharactersInvariant,3,1,172.366867
org.apache.commons.codec.digest.Sha512CryptTest#testSha512CryptStrings,8,0,176.075699
org.apache.commons.codec.binary.Base64Test#testSingletonsChunked,107,107,175.977615
org.apache.commons.codec.digest.MurmurHash3Test#testHash32WithLength,12,7,177.671417
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_STEPHEN_STEFAN_SuccessfullyMatched,3,2,173.970734
org.apache.commons.codec.language.MetaphoneTest#testIsMetaphoneEqualGary,3,1,178.036255
org.apache.commons.codec.binary.HexTest#testEncodeHex_ByteBufferOfZeroes,4,2,174.284744
org.apache.commons.codec.digest.DigestUtilsTest#testSha3_256HexInputStream,4,2,179.781784
org.apache.commons.codec.digest.Blake3TestVectorsTest#hashArbitraryOutputLength,6,0,178.624634
org.apache.commons.codec.net.BCodecTest#testBase64ImpossibleSamplesLenient,7,6,174.426712
org.apache.commons.codec.binary.Base64OutputStreamTest#testWriteToNullCoverage,6,4,177.754684
org.apache.commons.codec.digest.MurmurHash3Test#testHash128x64WithOffsetLengthAndNegativeSeed,8,3,176.329865
org.apache.commons.codec.language.ColognePhoneticTest#testExamples,4,2,175.594101
org.apache.commons.codec.binary.Base64Test#testRfc1421Section6Dot8ChunkSizeDefinition,3,2,175.923721
org.apache.commons.codec.binary.BaseNCodecTest#testEnsureBufferSizeExpandsToBeyondMaxBufferSize,3,0,174.071045
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testAccentRemoval_UpperAndLower_SuccessfullyRemovedAndCaseInvariant,3,1,174.535278
org.apache.commons.codec.net.QCodecTest#testUTF8RoundTrip,9,8,176.071411
org.apache.commons.codec.language.SoundexTest#testBadCharacters,3,2,175.718796
org.apache.commons.codec.binary.Base16Test#testBase16AtBufferEnd,3,1,175.506424
org.apache.commons.codec.net.QCodecTest#testNullInput,5,4,174.981064
org.apache.commons.codec.digest.MurmurHash2Test#testHash32ByteArrayIntInt,8,3,173.166809
org.apache.commons.codec.language.DoubleMetaphoneTest#testNTilde,3,2,173.235016
org.apache.commons.codec.digest.Sha512CryptTest#testSha256LargetThanBlocksize,5,0,174.78653
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_PETERSON_PETERS_SuccessfullyMatched,3,2,179.291428
org.apache.commons.codec.digest.Md5CryptTest#testMd5CryptLongInput,3,1,175.774261
org.apache.commons.codec.net.QuotedPrintableCodecTest#testEncodeNull,6,3,176.092499
org.apache.commons.codec.binary.Base16Test#testLenientDecoding,7,6,174.883789
org.apache.commons.codec.binary.Base32Test#testRandomBytesHex,7,0,183.767258
org.apache.commons.codec.net.QCodecTest#testEncodeDecodeNull,5,4,177.355301
org.apache.commons.codec.language.MetaphoneTest#testIsMetaphoneEqualXalan,3,0,175.170395
org.apache.commons.codec.net.QuotedPrintableCodecTest#testUTF8RoundTrip,9,8,176.321686
org.apache.commons.codec.binary.Base32InputStreamTest#testSkipToEnd,8,12,174.318451
org.apache.commons.codec.language.ColognePhoneticTest#testVariationsMella,4,1,179.657867
org.apache.commons.codec.net.QuotedPrintableCodecTest#testTrailingSpecial,9,6,175.898285
org.apache.commons.codec.binary.Base16Test#testObjectEncodeWithValidParameter,8,2,175.278366
org.apache.commons.codec.digest.HmacUtilsTest#testHmacSha1UpdateWithInputStream,7,5,173.828751
org.apache.commons.codec.net.QCodecTest#testBasicEncodeDecode,7,5,175.094208
org.apache.commons.codec.binary.HexTest#testEncodeHexByteString_ByteBufferBoolean_ToLowerCase,6,2,177.112305
org.apache.commons.codec.digest.Sha256CryptTest#testSha256CryptExplicitCall,4,0,168.492615
org.apache.commons.codec.CharsetsTest#testUtf8,3,1,173.716187
org.apache.commons.codec.language.bm.PhoneticEngineTest#testEncode,16,7,187.030014
org.apache.commons.codec.StringEncoderComparatorTest#testComparatorWithDoubleMetaphoneAndInvalidInput,5,5,175.704971
org.apache.commons.codec.binary.Base64Test#testRfc4648Section10EncodeDecode,9,1,177.620255
org.apache.commons.codec.net.BCodecTest#testDecodeObjects,9,3,178.706726
org.apache.commons.codec.binary.Base64Test#testBase64AtBufferStart,3,1,181.428604
org.apache.commons.codec.binary.Base64Test#testUrlSafe,13,5,176.150848
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_Forenames_SEAN_PETE_NoMatchExpected,3,2,175.261429
org.apache.commons.codec.binary.Base64Test#testBase64DecodingOfTrailing12Bits,3,1,169.921951
org.apache.commons.codec.digest.DigestUtilsTest#testGetMessageDigest,5,4,177.585358
org.apache.commons.codec.binary.HexTest#testDecodeHexStringOddCharacters,3,3,177.795334
org.apache.commons.codec.binary.HexTest#testEncodeHexByteBufferHelloWorldLowerCaseHex,16,12,178.309784
org.apache.commons.codec.digest.XXHash32OverflowTest#testIncrementalHashWithUnprocessedBytesAndHugeLengthArray,16,0,174.514069
