Testcase,System Time,RDTSC,Elapsed Time (sec),CPU Utilization(%),CPU Frequency_0(MHz),CPU Min Frequency_0(MHz),CPU Max Frequency_0(MHz),CPU Requsted Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,CPU Min Temperature_0(C),CPU Max Temperature_0(C),DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Requsted Frequency(MHz)FormattableUtilsTest#testDefaultAppend,"15:10:34:721","41279523330147","   0.104","  18.777"," 2659"," 1200"," 3300"," 3800","   8.721","   0.903","   0.251","   5.022","   0.520","   0.145"," 71","0"," 64"," 75","  70.513","  64.000","  17.778","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:39:228","41288524274165","   4.611","  40.419"," 3180","  700"," 3300"," 3800","  22.978"," 104.337","  28.983","  19.073","  85.470","  23.742"," 89","0"," 80"," 93","  87.523","3416.000"," 948.889","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:39:332","41288731975075","   4.715","  49.243"," 3207"," 2200"," 3300"," 3800","  24.187"," 106.853","  29.681","  20.023","  87.553","  24.320"," 89","0"," 77"," 96","  88.387","3493.000"," 970.278","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:39:433","41288932577669","   4.816","  52.017"," 3062","  700"," 3300"," 3800","  25.381"," 109.403","  30.390","  20.822","  89.645","  24.901"," 92","0"," 79"," 96","  88.613","3572.000"," 992.222","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:39:533","41289133174345","   4.916","  32.836"," 3160","  700"," 3300"," 3800","  19.342"," 111.346","  30.929","  15.357","  91.188","  25.330"," 89","0"," 77"," 92","  85.887","3649.000","1013.611","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:39:634","41289333951461","   5.017","  38.825"," 3119","  700"," 3300"," 3800","  21.476"," 113.505","  31.529","  17.395","  92.937","  25.816"," 89","0"," 76"," 93","  87.092","3725.000","1034.722","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:39:735","41289535898257","   5.118","  33.317"," 3238","  700"," 3600"," 3800","  21.899"," 115.720","  32.145","  18.002","  94.758","  26.322"," 92","0"," 75"," 98","  87.253","3800.000","1055.556","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:39:835","41289736443135","   5.218","  34.352"," 3157"," 2300"," 3300"," 3800","  20.913"," 117.821","  32.728","  17.135","  96.478","  26.800"," 92","0"," 78"," 94","  87.000","3878.000","1077.222","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:39:935","41289936684337","   5.318","  34.819"," 3111"," 2000"," 3300"," 3800","  20.604"," 119.887","  33.302","  16.912","  98.174","  27.271"," 93","0"," 75"," 96","  88.166","3953.000","1098.056","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:40:040","41290145110651","   5.423","  33.081"," 3179"," 1500"," 3300"," 3800","  20.175"," 121.993","  33.887","  16.635","  99.911","  27.753"," 93","0"," 74"," 96","  88.024","4027.000","1118.611","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:40:143","41290351924193","   5.526","  27.044"," 3287"," 1600"," 3300"," 3800","  17.794"," 123.836","  34.399","  14.441"," 101.406","  28.168"," 93","0"," 74"," 94","  88.297","4101.000","1139.167","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:40:244","41290552691125","   5.627","  24.332"," 3230"," 2100"," 3300"," 3800","  15.882"," 125.432","  34.842","  12.531"," 102.666","  28.518"," 87","0"," 73"," 94","  85.853","4174.000","1159.444","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:40:346","41290756395737","   5.729","  29.420"," 3192"," 2300"," 3300"," 3800","  18.334"," 127.303","  35.362","  14.737"," 104.170","  28.936"," 93","0"," 74"," 93","  84.371","4248.000","1180.000","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:40:450","41290963762253","   5.833","  36.798"," 3177","  700"," 3300"," 3800","  21.193"," 129.504","  35.973","  17.145"," 105.950","  29.431"," 90","0"," 77"," 94","  87.175","4325.000","1201.389","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:40:554","41291172024039","   5.937","  29.946"," 3210"," 1600"," 3300"," 3800","  19.624"," 131.550","  36.542","  15.442"," 107.561","  29.878"," 91","0"," 76"," 93","  84.182","4401.000","1222.500","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:40:657","41291376915545","   6.040","  30.487"," 3272","  800"," 3300"," 3800","  19.103"," 133.511","  37.086","  15.286"," 109.129","  30.314"," 89","0"," 75"," 94","  84.606","4476.000","1243.333","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:40:757","41291577131549","   6.140","  80.153"," 3167","  700"," 3300"," 3800","  32.400"," 136.759","  37.989","  27.796"," 111.916","  31.088","100","0"," 79","100","  93.693","4555.000","1265.278","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:40:857","41291777281973","   6.240","  38.960"," 2802","  700"," 3700"," 3800","  20.446"," 138.809","  38.558","  16.260"," 113.546","  31.541"," 88","0"," 78","100","  88.569","4633.000","1286.944","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:40:961","41291983793225","   6.344","  32.443"," 3282","  900"," 3300"," 3800","  19.766"," 140.853","  39.126","  15.109"," 115.109","  31.975"," 90","0"," 77"," 92","  85.514","4710.000","1308.333","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:41:061","41292183939577","   6.444","  33.969"," 3274","  700"," 3300"," 3800","  20.305"," 142.888","  39.691","  16.392"," 116.752","  32.431"," 88","0"," 78"," 94","  86.685","4788.000","1330.000","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:41:166","41292392940201","   6.549","  36.076"," 3291"," 2700"," 3300"," 3800","  22.875"," 145.283","  40.356","  19.029"," 118.744","  32.984"," 89","0"," 80"," 93","  87.802","4868.000","1352.222","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:41:266","41292594553859","   6.650","  42.688"," 3176","  700"," 3300"," 3800","  23.224"," 147.627","  41.008","  19.031"," 120.665","  33.518"," 92","0"," 78"," 94","  87.829","4946.000","1373.889","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:41:367","41292794672061","   6.750","  49.680"," 3166","  700"," 3300"," 3800","  27.789"," 150.412","  41.781","  23.692"," 123.040","  34.178"," 95","0"," 84"," 98","  91.827","5030.000","1397.222","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:41:470","41293000187453","   6.853","  49.485"," 3213","  700"," 3300"," 3800","  25.460"," 153.033","  42.509","  21.340"," 125.236","  34.788"," 95","0"," 79"," 98","  92.651","5109.000","1419.167","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:41:574","41293209573471","   6.958","  40.035"," 3290"," 2500"," 3300"," 3800","  25.142"," 155.669","  43.241","  21.223"," 127.461","  35.406"," 95","0"," 80"," 97","  91.900","5189.000","1441.389","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:41:675","41293409991485","   7.058","  33.636"," 3290"," 2400"," 3300"," 3800","  21.032"," 157.780","  43.828","  17.085"," 129.176","  35.882"," 92","0"," 78"," 96","  89.585","5267.000","1463.056","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:41:775","41293610087825","   7.158","  31.740"," 3285"," 1700"," 3300"," 3800","  20.415"," 159.826","  44.396","  16.419"," 130.822","  36.339"," 89","0"," 78"," 96","  88.232","5345.000","1484.722","  28.000","    0","  300"
