TC,LOC,SC,E
org.apache.commons.configuration2.tree.TestDefaultConfigurationKey#testAppendNullAttributeKey,4,5,209.6362
org.apache.commons.configuration2.TestPropertiesConfiguration#testSaveWithDelimiterParsingDisabled,11,0,235.091522
org.apache.commons.configuration2.builder.TestBasicConfigurationBuilderEvents#testConfigurationRequestEventType,4,0,211.116516
org.apache.commons.configuration2.TestXMLDocumentHelper#testCreateTransformerFactoryException,7,1,230.937454
org.apache.commons.configuration2.builder.combined.TestCombinedBuilderParametersImpl#testSetInheritSettings,6,7,209.385803
org.apache.commons.configuration2.TestSystemConfiguration#testSetSystemPropertiesFromPropertiesFile,11,0,234.12709
org.apache.commons.configuration2.event.TestEvent#testInitNoSource,3,1,210.308929
org.apache.commons.configuration2.TestDynamicCombinedConfiguration#testRemoveConfigurationSynchronized,8,0,230.321655
org.apache.commons.configuration2.builder.TestXMLBuilderParametersImpl#testSetSchemaValidation,4,3,224.664413
org.apache.commons.configuration2.tree.TestInMemoryNodeModel#testGetRootNodeFromConstructor,4,4,208.296555
org.apache.commons.configuration2.tree.xpath.TestXPathExpressionEngine#testAttributeKeyOfRootNode,4,4,210.167709
org.apache.commons.configuration2.TestNullCompositeConfiguration#testClearingProperty,6,0,233.727966
org.apache.commons.configuration2.builder.TestBasicBuilderParameters#testClonePrefixLookups,11,7,225.238663
org.apache.commons.configuration2.tree.xpath.TestConfigurationNodePointerFactory#testFollowingSiblingAxis,7,4,199.872833
org.apache.commons.configuration2.TestPropertiesConfiguration#testSaveWithDefaultListDelimiterHandler,8,0,237.761292
org.apache.commons.configuration2.TestAbstractConfiguration#testGetProperty,6,4,199.109741
org.apache.commons.configuration2.tree.TestInMemoryNodeModelTrackedNodes#testTrackChildNodesNoResults,3,0,226.448181
org.apache.commons.configuration2.io.TestHomeDirectoryLocationStrategy#testNoFileName,5,2,250.047668
org.apache.commons.configuration2.TestNullJNDIEnvironmentValues#testGetMissingKeyWithDefault,4,0,251.935822
org.apache.commons.configuration2.TestXMLConfiguration#testAddPropertyListWithDelimiterParsingDisabled,11,0,231.625626
org.apache.commons.configuration2.TestBaseConfiguration#testGetInterpolator,3,1,211.095825
org.apache.commons.configuration2.tree.TestInMemoryNodeModelTrackedNodes#testGetTrackedNodeNonExisting,3,0,215.359619
org.apache.commons.configuration2.tree.TestNodeSelector#testSelectSingleKeySuccess,6,6,217.905731
org.apache.commons.configuration2.io.TestFileLocatorUtils#testStoreFileLocatorInMap,8,5,245.374786
org.apache.commons.configuration2.TestDataConfiguration#testGetColorList,17,12,213.691864
org.apache.commons.configuration2.TestCompositeConfiguration#testSettingMissingProperty,6,2,238.090042
org.apache.commons.configuration2.TestINIConfiguration#testGetSections,10,0,208.7379
org.apache.commons.configuration2.TestAbstractConfigurationBasicFeatures#testGetUnownWithDefaultValueThrowExceptionOnMissing,6,0,218.110046
org.apache.commons.configuration2.TestPropertiesConfiguration#testLoadInclude,4,0,229.775604
org.apache.commons.configuration2.TestPropertiesConfiguration#testEscapedKey,6,0,233.652283
org.apache.commons.configuration2.TestDatabaseConfiguration#testAddPropertyDirectSingle,5,0,263.653442
org.apache.commons.configuration2.TestBaseConfiguration#testAddProperty,28,13,211.806824
org.apache.commons.configuration2.TestBaseNullConfiguration#testGetBigDecimalIncompatibleType,4,0,211.864929
org.apache.commons.configuration2.TestConfigurationConverter#testConfigurationToPropertiesDefaultListHandling,9,6,212.966293
org.apache.commons.configuration2.tree.TestDefaultExpressionEngine#testCanonicalKeyWithDuplicates,6,3,199.916229
org.apache.commons.configuration2.convert.TestDisabledListDelimiterHandler#testParseNull,3,1,216.363007
org.apache.commons.configuration2.beanutils.TestConfigurationDynaBean#testSetNonIndexedProperties,3,1,225.843872
org.apache.commons.configuration2.tree.xpath.TestConfigurationAttributePointer#testIsCollection,3,1,214.481064
org.apache.commons.configuration2.builder.TestFileBasedConfigurationBuilder#testCreateConfigurationNonExistingFileAndThenSave,10,6,224.737656
org.apache.commons.configuration2.plist.TestPropertyListConfiguration#testArray,4,1,235.925812
org.apache.commons.configuration2.builder.combined.TestCombinedConfigurationBuilder#testProviderInDefinitionConfig,5,0,240.15303
org.apache.commons.configuration2.TestThreesomeConfiguration#testList3,4,0,227.025742
org.apache.commons.configuration2.builder.combined.TestCombinedConfigurationBuilder#testRootNodeInitializedAfterCreation,5,0,243.06752
org.apache.commons.configuration2.io.TestBasePathLocationStrategy#testLocateSuccess,5,4,250.636078
org.apache.commons.configuration2.tree.TestNodeSelector#testSelectIgnoreAttributeResults,11,4,226.524078
org.apache.commons.configuration2.plist.TestPropertyListConfiguration#testSetDataProperty,13,6,228.077774
org.apache.commons.configuration2.beanutils.TestXMLBeanDeclaration#testGetBeanFactoryNameUndefined,4,0,214.112473
org.apache.commons.configuration2.builder.fluent.TestConfigurations#testFileBasedBuilderWithURL,6,4,228.272064
org.apache.commons.configuration2.TestConfigurationUtils#testConvertHierarchicalToHierarchical,5,0,229.306793
org.apache.commons.configuration2.builder.fluent.TestConfigurations#testPropertiesBuilderFromURL,5,4,228.907547
org.apache.commons.configuration2.builder.fluent.TestParameters#testApplyDefaults,15,7,247.97525
org.apache.commons.configuration2.beanutils.TestDefaultBeanFactory#testInitWithConversionHandler,5,3,234.485214
org.apache.commons.configuration2.event.TestEventSource#testFireEventNoDetails,8,0,207.751831
org.apache.commons.configuration2.builder.fluent.TestConfigurations#testXMLFromURL,5,4,234.581589
org.apache.commons.configuration2.TestHierarchicalConfiguration#testImmutableChildConfigurationsAt,10,8,234.703308
org.apache.commons.configuration2.builder.combined.TestCombinedConfigurationBuilder#testConfigurationBuilderProviderInheritBasePath,9,0,240.370987
org.apache.commons.configuration2.event.TestEventListenerList#testRemoveEventListenerNullListener,3,0,211.295456
org.apache.commons.configuration2.TestINIConfiguration#testMultipleSeparatorsQuoted,5,0,212.600311
org.apache.commons.configuration2.event.TestEventSource#testAddNullEventListener,3,0,209.86618
org.apache.commons.configuration2.TestImmutableConfiguration#testUnmodifiableConfigurationIteratorRemove,6,1,228.044449
org.apache.commons.configuration2.builder.TestAutoSaveListener#testUpdateFileHandlerNull,8,2,251.811646
org.apache.commons.configuration2.io.TestFileHandler#testSaveToURLLocation,7,0,250.164993
org.apache.commons.configuration2.TestCombinedConfiguration#testAccessPropertyMulti,10,0,231.879395
org.apache.commons.configuration2.TestCombinedConfiguration#testCombinedCopyToXML,23,0,237.334671
org.apache.commons.configuration2.TestAbstractHierarchicalConfiguration#testGetMaxIndex,15,0,216.26181
org.apache.commons.configuration2.TestBaseHierarchicalConfigurationSynchronization#testGetMaxIndexSynchronized,4,0,230.102814
org.apache.commons.configuration2.event.TestEventListenerList#testGetEventListenersIteratorRemove,6,0,201.827271
