TC,LOC,SC,E,P,T,E/SC,P/SC,T/SC,E/(SC/Loc),P/(SC/Loc),T/(SC/Loc),AR,ET,MG,ST,UT,RA,DepT,MNT,CTL,EmT,GF,IgT,SE,VT,DT,RO,DA,EH,CI,RP,LT
org.apache.commons.collections4.multimap.UnmodifiableMultiValuedMapTest#testClearException,5,1,214.950409,12.390466,17.387893,214.950409,12.390466,17.387893,1074.752045,61.952329999999996,86.93946499999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.collections4.bloomfilter.ShapeTest#testFromKM,4,1,215.375687,12.389949,17.29102,215.375687,12.389949,17.29102,861.502748,49.559796,69.16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.collections4.SplitMapUtilsTest#testAlreadyReadableMap,4,2,221.624878,12.406499,17.843112,110.812439,6.2032495,8.921556,443.249756,24.812998,35.686224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.collections4.FactoryUtilsTest#testSingletonPatternInSerialization,6,1,214.706879,12.414305,17.287949,214.706879,12.414305,17.287949,1288.241274,74.48583,103.72769400000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.collections4.map.MultiValueMapTest#testNoMappingReturnsNull,4,1,211.282776,12.388566,17.047008,211.282776,12.388566,17.047008,845.131104,49.554264,68.188032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.collections4.ListUtilsTest#testIntersectEmptyWithEmptyList,4,3,223.637299,12.466465,17.93911,74.54576633333333,4.1554883333333335,5.979703333333333,298.18306533333333,16.621953333333334,23.918813333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.collections4.IteratorUtilsTest#testNodeListIterator,13,7,202.557938,12.347821,16.295871,28.936848285714287,1.7639744285714285,2.327981571428572,376.1790277142857,22.931667571428573,30.263760428571434,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.collections4.set.CompositeSetTest#testAddComposited,23,5,198.65126,12.318514,16.081328,39.730252,2.4637028,3.2162656,913.7957960000001,56.6651644,73.9741088,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.collections4.iterators.PeekingIteratorTest#testMultiplePeek,15,20,197.324051,12.374243,16.06837,9.86620255,0.61871215,0.8034185,147.99303825,9.28068225,12.051277500000001,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3
org.apache.commons.collections4.IteratorUtilsTest#testAsMultipleIterable,20,11,215.842651,12.394185,17.454261,19.62205918181818,1.126744090909091,1.5867509999999998,392.4411836363636,22.534881818181816,31.735019999999995,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,1
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest#testAsMapGet,12,37,210.269485,12.399172,17.065968,5.682959054054054,0.3351127567567568,0.46124237837837845,68.19550864864864,4.021353081081081,5.534908540540541,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30
org.apache.commons.collections4.map.LRUMapTest#testAccessOrder2,40,27,210.663681,12.403157,17.038918,7.802358555555555,0.4593761851851852,0.631071037037037,312.0943422222222,18.375047407407408,25.242841481481477,16,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,5
org.apache.commons.collections4.CollectionUtilsTest#testSizeIsEmpty_Null,3,2,214.921783,12.393428,17.360071,107.4608915,6.196714,8.6800355,322.3826745,18.590142,26.040106500000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.collections4.map.Flat3MapTest#testContainsKey1,8,4,212.120346,12.334225,17.197704,53.0300865,3.08355625,4.299426,424.240692,24.66845,34.395408,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.collections4.trie.UnmodifiableTrieTest#testDecorateFactory,5,1,225.113983,12.454917,18.06063,225.113983,12.454917,18.06063,1125.5699149999998,62.274584999999995,90.30314999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
