TC,LOC,SC,E,P,T,E/SC,P/SC,T/SC,E/(SC/Loc),P/(SC/Loc),T/(SC/Loc),AR,ET,MG,ST,UT,RA,DepT,MNT,CTL,EmT,GF,IgT,SE,VT,DT,RO,DA,EH,CI,RP,LT
org.jsoup.parser.TokeniserTest#handleLargeTitle,18,7,113.200851,11.420355,9.901212,16.171550142857143,1.631479285714286,1.4144588571428571,291.0879025714286,29.366627142857144,25.460259428571426,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.jsoup.safety.CleanerTest#simpleBehaviourTest2,5,1,117.51181,11.492384,10.219985,117.51181,11.492384,10.219985,587.55905,57.46191999999999,51.09992499999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jsoup.select.ElementsTest#val,11,13,114.702423,11.42509,10.000756,8.823263307692308,0.878853076923077,0.7692889230769231,97.05589638461538,9.667383846153847,8.462178153846153,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
org.jsoup.select.SelectorTest#caseInsensitive,8,8,115.644257,11.440174,10.111916,14.455532125,1.43002175,1.2639895,115.644257,11.440174,10.111916,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jsoup.nodes.AttributeTest#hasValue,8,6,116.273804,11.506372,10.105166,19.378967333333332,1.9177286666666669,1.6841943333333333,155.03173866666666,15.341829333333335,13.473554666666667,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jsoup.select.SelectorTest#testSupportsLeadingCombinator,12,4,120.849609,11.526568,10.48444,30.21240225,2.881642,2.62111,362.548827,34.579704,31.453319999999998,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jsoup.parser.TokeniserStateTest#testPublicIdentifiersWithWhitespace,12,4,117.332153,11.485109,10.199854,29.33303825,2.87127725,2.5499635,351.996459,34.455327000000004,30.599562000000002,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
org.jsoup.helper.W3CDomTest#convertsElementsAndMaintainsSource,15,9,118.35791,11.469393,10.300766,13.15087888888889,1.274377,1.1445295555555555,197.26318333333336,19.115655,17.167943333333334,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jsoup.helper.DataUtilTest#loadsZGzipFile,6,4,119.479431,11.60023,10.287472,29.86985775,2.9000575,2.571868,179.21914650000002,17.400345,15.431208,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
org.jsoup.nodes.DocumentTypeTest#constructorValidationOkWithBlankName,3,2,114.772476,11.476059,10.001036,57.386238,5.7380295,5.000518,172.158714,17.2140885,15.001553999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
