TC,LOC,SC,E
org.apache.commons.imaging.formats.jpeg.xmp.JpegXmpParserTest#testCreatesJpegXmpParserAndCallsParseXmpJpegSegment,12,4,195.303497
org.apache.commons.imaging.TestImageInfo#testImageInfo,39,24,195.176437
org.apache.commons.imaging.formats.tiff.TiffRasterDataTest#testSetValue,14,9,195.123871
org.apache.commons.imaging.formats.tiff.TiffRasterDataIntTest#testGetHeight,3,1,189.819504
org.apache.commons.imaging.formats.jpeg.segments.SosSegmentTest#testGetComponentsTakingNoArguments,7,6,188.041519
org.apache.commons.imaging.formats.tiff.TiffRasterDataIntTest#testGetSimpleStatistics_0args,6,6,195.998962
org.apache.commons.imaging.common.bytesource.ByteSourceDataTest#testByteSourceFileFactory,3,0,195.947205
org.apache.commons.imaging.ImageDumpTest#testDumpColorSpace,6,2,192.921478
org.apache.commons.imaging.formats.jpeg.iptc.IptcFullDiscardTest#leaveApp13Segment,6,0,212.419922
org.apache.commons.imaging.formats.png.PhysicalScaleTest#createFromRadians,7,11,191.015137
org.apache.commons.imaging.formats.tiff.write.TiffOutputDirectoryTest#testFindField,8,4,195.577194
org.apache.commons.imaging.formats.pcx.PcxReadTest#test,13,0,193.851196
org.apache.commons.imaging.formats.pnm.PgmFileInfoTest#testCreateThrowsImageReadExceptionTwo,3,1,185.799622
org.apache.commons.imaging.formats.ico.IcoRoundtripTest#testFullyTransparent32bitRGBA,11,0,196.781891
org.apache.commons.imaging.color.ColorCmyTest#testYAssignment,3,2,183.384796
org.apache.commons.imaging.formats.bmp.BmpRoundtripTest#testSmallBlackPixels,4,0,196.517868
org.apache.commons.imaging.formats.png.PngWriteReadTest#test_withMultipletEXt,4,0,189.183655
org.apache.commons.imaging.formats.tiff.photometricinterpreters.PhotometricInterpreterLogLuvTest#testInterpretPixelEmptySamples,3,1,196.723541
org.apache.commons.imaging.TestImageInfo#testToStringErrorWhenColorPaletteIsNull,4,5,191.682358
org.apache.commons.imaging.formats.tiff.TiffSubImageTest#testBadSubImage,18,0,194.960068
