TC,LOC,SC,E,P,T,E/SC,P/SC,T/SC,E/(SC/Loc),P/(SC/Loc),T/(SC/Loc),AR,ET,MG,ST,UT,RA,DepT,MNT,CTL,EmT,GF,IgT,SE,VT,DT,RO,DA,EH,CI,RP,LT
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testGetDriverName,8,2,183.825455,11.458699,16.084723,91.9127275,5.7293495,8.0423615,735.30182,45.834796,64.338892,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testGetMaxBinaryLiteralLength,8,2,180.922424,11.435606,15.865188,90.461212,5.717803,7.932594,723.689696,45.742424,63.460752,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
org.apache.commons.dbcp2.TestDelegatingCallableStatement#testGetTimestampInteger,8,3,183.201248,11.441691,16.008198,61.067082666666664,3.8138970000000003,5.336066,488.5366613333333,30.511176000000003,42.688528,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testSimpleWithUsername,12,5,169.36998,11.413549,14.861577,33.873996,2.2827098,2.9723154000000003,406.48795199999995,27.392517599999998,35.6677848,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.dbcp2.managed.TestBasicManagedDataSource#testXADataSource,6,4,167.259705,11.412455,14.670793,41.81492625,2.85311375,3.66769825,250.8895575,17.118682500000002,22.0061895,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
org.apache.commons.dbcp2.TestBasicDataSource#testNoAccessToUnderlyingConnectionAllowed,8,11,169.806137,11.443604,14.838519,15.436921545454545,1.0403276363636365,1.3489562727272728,123.49537236363636,8.322621090909092,10.791650181818182,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
org.apache.commons.dbcp2.TestDelegatingResultSet#testFirst,8,2,180.48465,11.364635,15.860691,90.242325,5.6823175,7.9303455,721.9386,45.45854,63.442764,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testGetMaxTableNameLength,8,2,185.098389,11.480006,16.110708,92.5491945,5.740003,8.055354,740.393556,45.920024,64.442832,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
org.apache.commons.dbcp2.datasources.CharArrayTest#testGet,3,2,162.44812,11.378864,14.260417,81.22406,5.689432,7.1302085,243.67218,17.068296,21.390625500000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testPerUserTestOnBorrowMapNotInitialized,7,4,168.337555,11.440397,14.74978,42.08438875,2.86009925,3.687445,294.59072125000006,20.020694750000004,25.812115000000002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.dbcp2.TestDelegatingResultSet#testClose,8,2,186.250961,11.463709,16.282635,93.1254805,5.7318545,8.1413175,745.003844,45.854836,65.13054,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testMaxTotal,15,5,170.075317,11.376011,14.955564,34.0150634,2.2752022,2.9911128000000002,510.22595100000007,34.128033,44.86669200000001,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1
org.apache.commons.dbcp2.TestPoolingConnection#testPrepareStatement,7,3,169.208252,11.409808,14.858146,56.40275066666666,3.803269333333333,4.952715333333333,394.81925466666667,26.622885333333336,34.66900733333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testPerUserTimeBetweenEvictionRunsMillisWithUserMapNotInitialized,5,4,169.892654,11.425794,14.785679,42.4731635,2.8564485,3.69641975,212.3658175,14.282242499999999,18.48209875,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testNullPlusNonNullIsNull,8,2,180.55307,11.435986,15.84269,90.276535,5.717993,7.921345,722.21228,45.743944,63.37076,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
org.apache.commons.dbcp2.TestDelegatingResultSet#testUpdateAsciiStreamIntegerInputStreamInteger,8,3,185.389267,11.483019,16.162137,61.79642233333333,3.8276730000000003,5.387379,494.37137866666666,30.621384000000003,43.099032,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
org.apache.commons.dbcp2.TestDelegatingResultSet#testUpdateClobIntegerReaderLong,8,3,182.25972,11.417164,15.918403,60.75324,3.805721333333333,5.3061343333333335,486.02592,30.445770666666665,42.44907466666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
org.apache.commons.dbcp2.TestDelegatingPreparedStatement#testSetObjectIntegerObjectSQLTypeInteger,8,3,175.924774,11.434684,15.345446,58.64159133333334,3.8115613333333336,5.115148666666667,469.1327306666667,30.49249066666667,40.92118933333334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
org.apache.commons.dbcp2.TestDelegatingCallableStatement#testGetBlobString,8,3,176.054565,11.458921,15.35457,58.684855,3.8196403333333335,5.11819,469.47884,30.557122666666668,40.94552,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
org.apache.commons.dbcp2.TestDelegatingCallableStatement#testSetBinaryStreamStringInputStream,8,3,184.147705,11.469614,16.07335,61.38256833333333,3.823204666666667,5.357783333333334,491.06054666666665,30.585637333333334,42.86226666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
org.apache.commons.dbcp2.TestDelegatingPreparedStatement#testSetBinaryStreamIntegerInputStreamLong,8,3,183.192917,11.439948,15.930797,61.06430566666666,3.813316,5.310265666666667,488.5144453333333,30.506528,42.482125333333336,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
org.apache.commons.dbcp2.TestDelegatingResultSet#testGetBigDecimalInteger,8,3,187.577866,11.460684,16.354673,62.525955333333336,3.820228,5.451557666666666,500.2076426666667,30.561824,43.61246133333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
