TC,LOC,SC,E,P,T,E/SC,P/SC,T/SC,E/(SC/Loc),P/(SC/Loc),T/(SC/Loc),AR,ET,MG,ST,UT,RA,DepT,MNT,CTL,EmT,GF,IgT,SE,VT,DT,RO,DA,EH,CI,RP,LT
org.apache.commons.text.lookup.UrlStringLookupTest#testHttpScheme,4,3,193.55159,12.243958,15.865766,64.51719666666666,4.081319333333333,5.288588666666667,258.06878666666665,16.325277333333332,21.154354666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.StringTokenizerTest#testBasicQuoted7,9,9,186.967987,12.340589,15.043112,20.774220777777778,1.3711765555555555,1.671456888888889,186.967987,12.340589,15.043112,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
org.apache.commons.text.StrTokenizerTest#test2,14,11,191.305267,12.380185,15.46159,17.39138790909091,1.1254713636363638,1.4055990909090907,243.47943072727273,15.756599090909093,19.67838727272727,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6
org.apache.commons.text.StrSubstitutorTest#testDisableSubstitutionInValues,13,3,186.279236,12.380465,15.046222,62.09307866666666,4.126821666666666,5.015407333333333,807.2100226666666,53.64868166666666,65.20029533333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.RandomStringGeneratorTest#testSelectFromCharArray,9,6,188.095245,12.330828,15.254474,31.349207500000002,2.055138,2.5424123333333335,282.1428675,18.496242000000002,22.881711000000003,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.text.AlphabetConverterTest#testCreateConverterFromCharsAndEquals,9,4,186.24173,12.335246,15.066733,46.5604325,3.0838115,3.76668325,419.0438925,27.754303500000002,33.90014925,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.text.StringTokenizerTest#testReset_charArray,9,9,183.819427,12.267509,14.98425,20.424380777777777,1.3630565555555556,1.6649166666666666,183.819427,12.267509,14.98425,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
org.apache.commons.text.RandomStringGeneratorTest#testChangeOfFilter,7,7,187.323914,12.351129,15.15961,26.760559142857144,1.764447,2.1656585714285717,187.323914,12.351129,15.15961,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
org.apache.commons.text.numbers.DoubleFormatTest#testBuilder_illegalArgs,10,8,186.143173,12.309622,15.141545,23.267896625,1.53870275,1.892693125,232.67896624999997,15.387027499999999,18.92693125,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
org.apache.commons.text.lookup.StringLookupFactoryTest#testSingletons,20,18,183.950684,12.338944,14.857591,10.219482444444445,0.6854968888888888,0.8254217222222222,204.38964888888887,13.709937777777776,16.508434444444443,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.text.StrTokenizerTest#testStringTokenizerStringMatcher,6,5,187.916641,12.358861,15.175775,37.5833282,2.4717721999999998,3.035155,225.49996919999998,14.830633199999998,18.210929999999998,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.text.RandomStringGeneratorTest#testWithinRange,14,6,188.607681,12.361062,15.262555,31.4346135,2.060177,2.543759166666667,440.08458900000005,28.842478000000003,35.61262833333334,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
org.apache.commons.text.StrTokenizerTest#testTokenizeSubclassInputChange,10,5,183.26506,12.315196,14.955835,36.653012000000004,2.4630392,2.991167,366.53012,24.630392,29.91167,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.text.similarity.FuzzyScoreTest#testGetFuzzyScore,9,8,187.054382,12.34561,15.128307,23.38179775,1.54320125,1.891038375,210.43617975,13.888811250000002,17.019345375,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.StringSubstitutorTest#testReplaceVariablesCount1Escaping4To3,4,1,192.975128,12.383818,15.679067,192.975128,12.383818,15.679067,771.900512,49.535272,62.716268,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.text.translate.SinglePassTranslatorTest#testTranslateThrowsIllegalArgumentException,3,1,189.936279,12.347357,15.382748,189.936279,12.347357,15.382748,569.808837,37.04207100000001,46.148244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
