TC,LOC,SC,E,P,T,E/SC,P/SC,T/SC,E/(SC/Loc),P/(SC/Loc),T/(SC/Loc),AR,ET,MG,ST,UT,RA,DepT,MNT,CTL,EmT,GF,IgT,SE,VT,DT,RO,DA,EH,CI,RP,LT
org.apache.commons.mail.MultiPartEmailTest#testSend,38,7,206.219772,12.311004,16.766838,29.459967428571428,1.7587148571428572,2.3952625714285714,1119.4787622857143,66.83116457142857,91.01997771428572,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3
org.apache.commons.mail.EmailTest#testAddCc,11,8,161.370834,12.193674,13.233733,20.17135425,1.52420925,1.654216625,221.88489675,16.76630175,18.196382875,2,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2
org.apache.commons.mail.resolver.DataSourceCompositeResolverTest#testExternalModification,7,3,161.0439,12.327526,13.058577,53.6813,4.109175333333334,4.352859,375.76910000000004,28.764227333333338,30.470013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.mail.EmailAttachmentTest#testGetSetName,6,3,163.367249,12.280294,13.290205,54.45574966666666,4.093431333333333,4.430068333333334,326.734498,24.560588,26.58041,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.mail.EmailTest#testGetSetSmtpPort,6,5,162.38681,12.260123,13.24512,32.477362,2.4520246,2.649024,194.864172,14.7121476,15.894143999999999,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.mail.EmailTest#testGetSetHostName,6,4,178.50444,12.59557,14.148363,44.62611,3.1488925,3.53709075,267.75666,18.893355000000003,21.2225445,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.mail.ImageHtmlEmailTest#testEmail127,16,3,220.513168,12.266584,17.998559,73.50438933333334,4.088861333333333,5.999519666666667,1176.0702293333334,65.42178133333333,95.99231466666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.mail.EmailTest#testFoldingHeaders,19,19,168.722687,12.266972,13.754225,8.880141421052633,0.6456301052631579,0.7239065789473684,168.722687,12.266972,13.754225,5,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10
org.apache.commons.mail.util.IDNEmailAddressConverterTest#testNonIDNEmailAddressToAsciiConversion,3,2,162.525085,12.326762,13.236654,81.2625425,6.163381,6.618327,243.78762749999999,18.490143000000003,19.854981000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.mail.resolver.DataSourceUrlResolverTest#testResolvingFilesLenient,7,8,158.142639,12.236046,12.948635,19.767829875,1.52950575,1.618579375,138.374809125,10.70654025,11.330055625,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
org.apache.commons.mail.EmailTest#testDefaultCharsetCanBeOverriddenByContentType,13,11,172.532623,12.24024,14.053965,15.684783909090909,1.112749090909091,1.2776331818181819,203.90219081818182,14.465738181818182,16.609231363636365,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
org.apache.commons.mail.EmailTest#testGetHeader,8,5,163.238373,12.237025,13.346638,32.6476746,2.447405,2.6693276,261.1813968,19.57924,21.3546208,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.mail.HtmlEmailTest#testSendWithPlainTextButNoHtmlContent,16,2,238.838608,12.640304,18.895005,119.419304,6.320152,9.4475025,1910.708864,101.122432,151.16004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.mail.EmailTest#testSetBcc,8,4,165.864807,12.295098,13.484245,41.46620175,3.0737745,3.37106125,331.729614,24.590196,26.96849,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
